periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2021,14935,Alojamiento,2232436,1207,0,0,0
2021,14936,Alojamiento,1494968,0,0,0,0
2021,14937,Expendio De Alimentos,4542313,0,0,0,0
2021,14938,Auxiliares Del Transporte,3554239,10500,1,0,0
2021,14939,"Actividades Profesionales, Cientificas",18257086,315624,0,1,0
2021,14942,Expendio De Alimentos,2212358,0,0,0,0
2021,16461,Obtencion Y Suministro De Personal,541192,0,0,0,0
2021,14944,Obtencion Y Suministro De Personal,13206949,1967,1,0,0
2021,14945,Obtencion Y Suministro De Personal,17184716,67995,1,0,0
2021,14946,Educacion Superior,17842198,10797,0,0,0
2021,14947,Salud Humana,11276508,12940,0,0,0
2021,14948,Salud Humana,496127584,942929,1,1,0
2021,14950,Salud Humana,4258376,11756,1,0,0
2021,14952,Alojamiento,368094,0,0,0,0
2021,14955,"Actividades Profesionales, Cientificas",26539125,0,0,0,0
2021,14956,Obtencion Y Suministro De Personal,2636371,0,0,0,0
2021,14957,Salud Humana,2988616,0,0,0,0
2021,14959,Salud Humana,63506392,135000,0,0,0
2021,14960,Inmobiliarias Y Alquileres,2073774,722,0,0,0
2021,15902,Inform Y Serv De Informacion,1528357,0,0,0,0
2021,14961,Salud Humana,81729381,0,0,0,0
2021,14962,Salud Humana,135661040,498411,1,1,0
2021,14964,Otros Servicios,858487,0,0,0,0
2021,14965,"Actividades Creativas, Artisticas Y De Entretenim",1961928,41370,1,0,0
2021,14966,Alojamiento,2881454,0,0,0,0
2021,14967,Obtencion Y Suministro De Personal,6866499,0,0,0,0
2021,14969,Obtencion Y Suministro De Personal,13330720,0,0,0,0
2021,14973,"Actividades Creativas, Artisticas Y De Entretenim",4636535,0,0,0,0
2021,14974,Otros Servicios,9486422,0,0,0,0
2021,14975,Obtencion Y Suministro De Personal,21947556,0,0,0,0
2021,20554,Alojamiento,612817,0,0,0,0
2021,14979,Educacion Superior,20380023,7526,0,0,0
2021,14982,Expendio De Alimentos,4669165,4855,1,0,0
2021,14983,Obtencion Y Suministro De Personal,4478484,0,0,0,0
2021,17894,Edicion,423672,0,0,0,0
2021,17895,Edicion,3241032,0,0,0,0
2021,18499,Actividades De Telecomunicaciones,11755294,0,0,0,0
2021,17898,Alojamiento,7234765,21328,1,1,0
2021,17899,Alojamiento,901526,0,0,0,0
2021,18500,Obtencion Y Suministro De Personal,2374037,0,0,0,0
2021,18501,"Actividades Creativas, Artisticas Y De Entretenim",34387058,3555,0,0,0
2021,18502,Expendio De Alimentos,16486356,7598,0,0,0
2021,19094,Inmobiliarias Y Alquileres,4526498,0,0,0,0
2021,19095,"Actividades Creativas, Artisticas Y De Entretenim",12638116,0,0,0,0
2021,19097,Obtencion Y Suministro De Personal,23418240,0,0,0,0
2021,19099,Salud Humana,19134241,0,0,0,0
2021,19703,Alojamiento,1223302,3000,1,1,0
2021,19704,Alojamiento,4891480,35000,0,0,0
2021,19705,Salud Humana,2409960,3480,0,0,0
2021,20202,Salud Humana,14097296,0,0,0,0
2021,20203,Salud Humana,17406781,85362,1,1,0
2021,20204,Salud Humana,5330116,8,1,0,0
2021,20205,Salud Humana,14079162,0,0,0,0
2021,20206,Salud Humana,11900705,48684,0,1,0
2021,20207,Salud Humana,46890681,0,0,0,0
2021,20208,Salud Humana,7685002,0,0,0,0
2021,20209,Salud Humana,8330596,3600,1,1,0
2021,20210,Salud Humana,10012590,0,0,0,0
2021,20211,Salud Humana,4265120,0,0,0,0
2021,20555,Expendio De Alimentos,6061023,0,0,0,0
2021,20556,Salud Humana,19097008,40000,1,0,0
2021,20557,Salud Humana,6372760,0,0,0,0
2021,20558,Salud Humana,2069791,4685,0,1,0
2021,20559,Salud Humana,3624615,3056,1,0,0
2021,20560,Salud Humana,26905003,0,0,0,0
2021,14985,Alojamiento,2980027,0,0,0,0
2021,14986,Otros Servicios,3193846,0,0,0,0
2021,14987,Expendio De Alimentos,47475833,3166,1,0,0
2021,14988,Auxiliares Del Transporte,2463349,0,0,0,0
2021,14989,Actividades De Telecomunicaciones,2622304,0,0,0,0
2021,14991,Obtencion Y Suministro De Personal,20497088,2346,0,0,0
2021,14992,Educacion Superior,51123894,30416,1,0,0
2021,14993,Educacion Superior,24985637,0,0,0,0
2021,14994,Educacion Superior,16565529,0,0,0,0
2021,14995,Salud Humana,98123563,5826,0,0,0
2021,14996,Salud Humana,11811678,45290,1,1,0
2021,14998,Salud Humana,22693515,0,0,0,0
2021,14999,Salud Humana,13028172,19043,0,0,0
2021,15000,Salud Humana,3216226,18091,0,0,0
2021,16986,Alojamiento,253649,0,0,0,0
2021,15001,Expendio De Alimentos,11893500,0,0,0,0
2021,15002,Alojamiento,768135,0,0,0,0
2021,15004,Alojamiento,2320018,0,0,0,0
2021,15005,Salud Humana,38330884,0,0,0,0
2021,15007,Salud Humana,18345404,11308,0,0,0
2021,15008,Salud Humana,166167917,2964513,0,0,0
2021,15009,Salud Humana,24082660,146844,0,0,0
2021,15010,Salud Humana,1355359,2021,0,0,0
2021,15011,Obtencion Y Suministro De Personal,1890841,0,0,0,0
2021,15013,"Actividades Profesionales, Cientificas",1838647,0,0,0,0
2021,15015,Obtencion Y Suministro De Personal,3715992,0,0,0,0
2021,15016,Salud Humana,6479151,8415,0,1,0
2021,15017,Obtencion Y Suministro De Personal,47707128,0,0,0,0
2021,15018,Call Center,7849067,0,0,0,0
2021,15019,Salud Humana,128709195,318340,1,0,0
2021,15020,Salud Humana,9522959,94196,1,1,0
2021,15021,Obtencion Y Suministro De Personal,8841970,0,0,0,0
2021,15023,Alojamiento,925556,0,0,0,0
2021,15908,Obtencion Y Suministro De Personal,3327674,0,0,0,0
2021,15024,Salud Humana,40063224,3500,1,0,0
2021,15026,Salud Humana,9216460,0,0,0,0
2021,15027,Obtencion Y Suministro De Personal,1885091,0,0,0,0
2021,15028,Obtencion Y Suministro De Personal,24060,0,0,0,0
2021,15029,Inmobiliarias Y Alquileres,4842897,40542,0,1,0
2021,15030,Expendio De Alimentos,24057201,0,0,0,0
2021,17900,"Actividades Creativas, Artisticas Y De Entretenim",5367140,0,0,0,0
2021,15031,Expendio De Alimentos,7447674,0,0,0,0
2021,15032,Auxiliares Del Transporte,1432907,0,0,0,0
2021,17901,Obtencion Y Suministro De Personal,2676006,0,0,0,0
2021,18503,Expendio De Alimentos,1686243,0,0,0,0
2021,17902,Edicion,1957634,0,0,0,0
2021,17903,Expendio De Alimentos,4570339,0,0,0,0
2021,18505,Expendio De Alimentos,8043322,12000,1,0,0
2021,17906,Expendio De Alimentos,6767598,0,0,0,0
2021,18506,Auxiliares Del Transporte,3321085,0,0,0,0
2021,19100,"Actividades Profesionales, Cientificas",11240697,0,0,0,0
2021,19102,Salud Humana,49905508,0,0,0,0
2021,19103,Salud Humana,19166505,191300,1,1,0
2021,19706,"Actividades Creativas, Artisticas Y De Entretenim",6414158,0,0,0,0
2021,19707,Alojamiento,3535679,9931,1,1,0
2021,20212,Alojamiento,773509,0,0,0,0
2021,20561,Alojamiento,504728,0,0,0,0
2021,20213,Alojamiento,478020,0,0,0,0
2021,20562,Alojamiento,353306,0,0,0,0
2021,20563,Salud Humana,4127167,0,0,0,0
2021,20564,Salud Humana,5802573,0,0,0,0
2021,20565,Salud Humana,84989378,0,0,0,0
2021,20566,Salud Humana,46577654,0,0,0,0
2021,20567,Otros Servicios,2697845,20000,0,1,0
2021,20568,Otros Servicios,1977089,20166,0,1,0
2021,20569,Otros Servicios,2278175,12780,0,0,0
2021,20570,Otros Servicios,3881631,1800,1,0,0
2021,20571,Salud Humana,22132321,0,0,0,0
2021,20572,Salud Humana,3179901,0,0,0,0
2021,15034,Auxiliares Del Transporte,5002414,35000,1,0,0
2021,15036,Actividades De Telecomunicaciones,62960832,0,0,0,0
2021,15037,"Actividades Profesionales, Cientificas",6816108,23148,0,0,0
2021,15038,Obtencion Y Suministro De Personal,5279587,4600,1,0,0
2021,15039,Obtencion Y Suministro De Personal,31061643,4600,1,1,0
2021,15040,Obtencion Y Suministro De Personal,14693911,0,0,0,0
2021,15041,Educacion Superior,10462913,0,0,0,0
2021,15042,Educacion Superior,9961012,0,0,0,0
2021,15043,Educacion Superior,22913115,0,0,0,0
2021,15044,Obtencion Y Suministro De Personal,10598433,0,0,0,0
2021,15045,Salud Humana,129712606,252795,1,1,0
2021,15047,Otros Servicios,3952447,1204,0,1,0
2021,15048,Alojamiento,700637,0,0,0,0
2021,15052,Salud Humana,3818262,0,0,0,0
2021,15053,Obtencion Y Suministro De Personal,18292511,0,0,0,0
2021,15054,Salud Humana,16693975,55387,0,0,0
2021,18508,Obtencion Y Suministro De Personal,2636149,0,0,0,0
2021,15055,Salud Humana,112264,0,0,0,0
2021,15056,Salud Humana,3530235,12422,0,0,0
2021,15057,Obtencion Y Suministro De Personal,4904767,4600,1,0,0
2021,15059,"Actividades Creativas, Artisticas Y De Entretenim",18497864,0,0,0,0
2021,15060,"Actividades Creativas, Artisticas Y De Entretenim",29340982,0,0,0,0
2021,15061,"Actividades Creativas, Artisticas Y De Entretenim",22318352,0,0,0,0
2021,15063,Expendio De Alimentos,7157485,0,0,0,0
2021,20214,Inform Y Serv De Informacion,3608705,1850,0,0,0
2021,15064,Expendio De Alimentos,8464656,0,0,0,0
2021,17908,Actividades De Telecomunicaciones,5246975,0,0,0,0
2021,19709,Inmobiliarias Y Alquileres,908080,0,0,0,0
